dataset,weibull_shape,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
rich_features,0.5,0.3,extra_long,Random Forest,26,0.8612115237156315,0.125,0.0011923688394276629,0.002362204724409449,18258.0,0.1378026070763501,,,,,
rich_features,0.5,0.3,extra_long,Naive (always 'not congested'),27,0.8435455734845181,0.0,0.0,0.0,18344.0,0.15645442651548191,,,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),27,0.77665721761884,0.2585596221959858,0.2289198606271777,0.2428386619848457,18344.0,0.15645442651548191,,,,,
rich_features,0.5,0.3,extra_long,Logistic Regression,27,0.8438726559092892,0.8,0.0027874564459930314,0.005555555555555556,18344.0,0.15645442651548191,,,,,
rich_features,0.5,0.3,extra_long,Random Forest,27,0.8440907108591365,0.7777777777777778,0.004878048780487805,0.009695290858725761,18344.0,0.15645442651548191,,,,,
rich_features,0.5,0.3,extra_long,Naive (always 'not congested'),28,0.8504060638873849,0.0,0.0,0.0,18470.0,0.14959393611261504,,,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),28,0.781266919328641,0.23928133932217233,0.21208830980817953,0.22486569455103608,18470.0,0.14959393611261504,,,,,
rich_features,0.5,0.3,extra_long,Logistic Regression,28,0.8498646453708717,0.14285714285714285,0.0007238508867173362,0.0014404033129276198,18470.0,0.14959393611261504,,,,,
rich_features,0.5,0.3,extra_long,Random Forest,28,0.8495397942609637,0.1,0.0007238508867173362,0.001437297879985627,18470.0,0.14959393611261504,,,,,
rich_features,0.5,0.3,extra_long,Naive (always 'not congested'),29,0.8568637029799707,0.0,0.0,0.0,18423.0,0.1431362970200293,,,,,
rich_features,0.5,0.3,extra_long,Naive (persistence),29,0.7912392118547468,0.23977615152819629,0.211224876753887,0.2245967741935484,18423.0,0.1431362970200293,,,,,
rich_features,0.5,0.3,extra_long,Logistic Regression,29,0.8568637029799707,0.5,0.0003792188092529389,0.0007578628268283441,18423.0,0.1431362970200293,,,,,
rich_features,0.5,0.3,extra_long,Random Forest,29,0.8568094230038539,0.45454545454545453,0.0018960940462646946,0.0037764350453172208,18423.0,0.1431362970200293,,,,,
rich_features,0.5,0.3,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8558657958151784,0.0,0.0,0.0,,0.14413420418482156,0.008147311170524627,0.0,0.0,0.0,5.0
rich_features,0.5,0.3,extra_long,Naive (persistence),ALL_MEAN,0.786107525152227,0.22647907946462326,0.20118731843411947,0.21307110527065207,,0.14413420418482156,0.00609118591981715,0.02475264565842554,0.02110058894002987,0.022749752347933763,5.0
rich_features,0.5,0.3,extra_long,Logistic Regression,ALL_MEAN,0.8556477793034087,0.3985129490392648,0.0012613682429511287,0.0025125497472252437,,0.14413420418482156,0.0079881181201464,0.2549339157950353,0.0008652471687718452,0.0017249960948704855,5.0
rich_features,0.5,0.3,extra_long,Random Forest,ALL_MEAN,0.8555935395279908,0.39146464646464646,0.0023055633901903636,0.00458282288830591,,0.14413420418482156,0.007962153576843586,0.2533582422951418,0.0014703245099396197,0.0029235867139048265,5.0
rich_features,0.5,0.5,short,Naive (always 'not congested'),25,0.8116400442827771,0.0,0.0,0.0,18969.0,0.18835995571722283,,,,,
rich_features,0.5,0.5,short,Naive (persistence),25,0.8682060203489904,0.6545664073753962,0.6358802127064092,0.6450880181714934,18969.0,0.18835995571722283,,,,,
rich_features,0.5,0.5,short,Logistic Regression,25,0.8748484369234013,0.7779323133982383,0.46963336132101874,0.5856893542757418,18969.0,0.18835995571722283,,,,,
rich_features,0.5,0.5,short,Random Forest,25,0.8749011545152617,0.7657218777679362,0.48390708088441087,0.5930372148859544,18969.0,0.18835995571722283,,,,,
rich_features,0.5,0.5,short,Naive (always 'not congested'),26,0.8453559887417909,0.0,0.0,0.0,19186.0,0.15464401125820912,,,,,
rich_features,0.5,0.5,short,Naive (persistence),26,0.876785155842802,0.6056042031523643,0.5827435119649478,0.5939539677086911,19186.0,0.15464401125820912,,,,,
rich_features,0.5,0.5,short,Logistic Regression,26,0.8873657875534243,0.7373380447585395,0.42197505898213683,0.5367631296891747,19186.0,0.15464401125820912,,,,,
rich_features,0.5,0.5,short,Random Forest,26,0.8868966955071407,0.7299480669359493,0.4263565891472868,0.5382978723404256,19186.0,0.15464401125820912,,,,,
rich_features,0.5,0.5,short,Naive (always 'not congested'),27,0.8133509234828497,0.0,0.0,0.0,18950.0,0.1866490765171504,,,,,
rich_features,0.5,0.5,short,Naive (persistence),27,0.8695514511873351,0.6536796536796536,0.640373197625106,0.6469580119965724,18950.0,0.1866490765171504,,,,,
rich_features,0.5,0.5,short,Logistic Regression,27,0.8756728232189973,0.7735062528948587,0.47215154085383093,0.586376404494382,18950.0,0.1866490765171504,,,,,
rich_features,0.5,0.5,short,Random Forest,27,0.8766754617414249,0.7636203866432337,0.4913768730562624,0.597970067091003,18950.0,0.1866490765171504,,,,,
rich_features,0.5,0.5,short,Naive (always 'not congested'),28,0.8371059647655392,0.0,0.0,0.0,19129.0,0.16289403523446078,,,,,
rich_features,0.5,0.5,short,Naive (persistence),28,0.8693606565946992,0.6023896448722204,0.5824775353016688,0.5922662750856583,19129.0,0.16289403523446078,,,,,
rich_features,0.5,0.5,short,Logistic Regression,28,0.8773589837419624,0.732487922705314,0.3892811296534018,0.508382229673093,19129.0,0.16289403523446078,,,,,
rich_features,0.5,0.5,short,Random Forest,28,0.8781431334622823,0.7223796033994334,0.40917843388960207,0.5224339274738783,19129.0,0.16289403523446078,,,,,
rich_features,0.5,0.5,short,Naive (always 'not congested'),29,0.8426813301911495,0.0,0.0,0.0,19095.0,0.15731866980885048,,,,,
rich_features,0.5,0.5,short,Naive (persistence),29,0.8761455878502226,0.6106685140284032,0.5868841544607191,0.5985401459854015,19095.0,0.15731866980885048,,,,,
rich_features,0.5,0.5,short,Logistic Regression,29,0.8849437025399319,0.7363796133567663,0.41844207723035953,0.5336446614306941,19095.0,0.15731866980885048,,,,,
rich_features,0.5,0.5,short,Random Forest,29,0.8845247446975648,0.7250704225352113,0.4284287616511318,0.5386064030131826,19095.0,0.15731866980885048,,,,,
rich_features,0.5,0.5,short,Naive (always 'not congested'),ALL_MEAN,0.8300268502928212,0.0,0.0,0.0,,0.16997314970717872,0.014569786402176538,0.0,0.0,0.0,5.0
rich_features,0.5,0.5,short,Naive (persistence),ALL_MEAN,0.8720097743648099,0.6253816846216076,0.6056717224117701,0.6153612837895632,,0.16997314970717872,0.003672572500691047,0.0236168717193198,0.026583420123718435,0.025126222383191024,5.0
rich_features,0.5,0.5,short,Logistic Regression,ALL_MEAN,0.8800379467955434,0.7515288294227432,0.4342966336081496,0.5501711559126171,,0.16997314970717872,0.005117144695833657,0.01986748274914673,0.03197268235082391,0.03089199567250907,5.0
rich_features,0.5,0.5,short,Random Forest,ALL_MEAN,0.8802282379847348,0.7413480714563527,0.4478495477257388,0.5580690969608888,,0.16997314970717872,0.004653514668652872,0.01920866052482516,0.03325460266927308,0.03115901080460807,5.0
rich_features,0.5,0.5,medium,Naive (always 'not congested'),25,0.8064737202804576,0.0,0.0,0.0,18969.0,0.19352627971954242,,,,,
rich_features,0.5,0.5,medium,Naive (persistence),25,0.812536243344404,0.5165658311725727,0.4884227730863525,0.5021002520302437,18969.0,0.19352627971954242,,,,,
rich_features,0.5,0.5,medium,Logistic Regression,25,0.8371553587432126,0.7433110367892977,0.2421683464995914,0.3653174440106842,18969.0,0.19352627971954242,,,,,
rich_features,0.5,0.5,medium,Random Forest,25,0.836944488375771,0.7661141804788214,0.2266412421683465,0.34980029430313225,18969.0,0.19352627971954242,,,,,
rich_features,0.5,0.5,medium,Naive (always 'not congested'),26,0.8411341603252371,0.0,0.0,0.0,19186.0,0.15886583967476284,,,,,
rich_features,0.5,0.5,medium,Naive (persistence),26,0.8289898884603356,0.4591943957968476,0.4301181102362205,0.4441809249534135,19186.0,0.15886583967476284,,,,,
rich_features,0.5,0.5,medium,Logistic Regression,26,0.8579172313145002,0.6930455635491607,0.18963254593175852,0.29778464708912933,19186.0,0.15886583967476284,,,,,
rich_features,0.5,0.5,medium,Random Forest,26,0.8584905660377359,0.7283950617283951,0.17421259842519685,0.2811755361397935,19186.0,0.15886583967476284,,,,,
rich_features,0.5,0.5,medium,Naive (always 'not congested'),27,0.8088126649076517,0.0,0.0,0.0,18950.0,0.19118733509234828,,,,,
rich_features,0.5,0.5,medium,Naive (persistence),27,0.813509234828496,0.5128427128427129,0.49047750483025115,0.501410835214447,18950.0,0.19118733509234828,,,,,
rich_features,0.5,0.5,medium,Logistic Regression,27,0.8362005277044855,0.7071029529130087,0.24454871653325974,0.3634126333059885,18950.0,0.19118733509234828,,,,,
rich_features,0.5,0.5,medium,Random Forest,27,0.8358311345646438,0.7269503546099291,0.2263317692520011,0.34519048621342874,18950.0,0.19118733509234828,,,,,
rich_features,0.5,0.5,medium,Naive (always 'not congested'),28,0.8310418735950651,0.0,0.0,0.0,19129.0,0.1689581264049349,,,,,
rich_features,0.5,0.5,medium,Naive (persistence),28,0.8167703486852423,0.45469631596415533,0.4238861386138614,0.4387510008006405,19129.0,0.1689581264049349,,,,,
rich_features,0.5,0.5,medium,Logistic Regression,28,0.8458884416331225,0.6848958333333334,0.16274752475247525,0.263,19129.0,0.1689581264049349,,,,,
rich_features,0.5,0.5,medium,Random Forest,28,0.8458884416331225,0.7100591715976331,0.1485148514851485,0.24564994882292732,19129.0,0.1689581264049349,,,,,
rich_features,0.5,0.5,medium,Naive (always 'not congested'),29,0.8361351139041634,0.0,0.0,0.0,19095.0,0.1638648860958366,,,,,
rich_features,0.5,0.5,medium,Naive (persistence),29,0.8245614035087719,0.46172497402147555,0.4260147011824864,0.4431515957446808,19095.0,0.1638648860958366,,,,,
rich_features,0.5,0.5,medium,Logistic Regression,29,0.852841057868552,0.6914765906362546,0.1840843720038351,0.2907622412922766,19095.0,0.1638648860958366,,,,,
rich_features,0.5,0.5,medium,Random Forest,29,0.8514794448808589,0.6998635743519782,0.16395014381591563,0.2656654583117556,19095.0,0.1638648860958366,,,,,
rich_features,0.5,0.5,medium,Naive (always 'not congested'),ALL_MEAN,0.8247195066025149,0.0,0.0,0.0,,0.17528049339748503,0.014322469078384697,0.0,0.0,0.0,5.0
rich_features,0.5,0.5,medium,Naive (persistence),ALL_MEAN,0.81927342376545,0.4810048459595528,0.4517838455898344,0.4659189217486851,,0.17528049339748503,0.006438218308142813,0.027632522091758743,0.030826434175640374,0.029318090487231267,5.0
rich_features,0.5,0.5,medium,Logistic Regression,ALL_MEAN,0.8460005234527745,0.703966395444211,0.204636301144184,0.3160553931396157,,0.17528049339748503,0.008521622557884263,0.020960844105017407,0.03287497339986565,0.04112881297828166,5.0
rich_features,0.5,0.5,medium,Random Forest,ALL_MEAN,0.8457268150984264,0.7262764685533514,0.18793012102932172,0.2974963447582075,,0.17528049339748503,0.008614940121455562,0.022594811579467577,0.03252694480841582,0.04237465554916603,5.0
rich_features,0.5,0.5,long,Naive (always 'not congested'),25,0.7989878222362803,0.0,0.0,0.0,18969.0,0.20101217776371974,,,,,
rich_features,0.5,0.5,long,Naive (persistence),25,0.7552849385840055,0.38058196485162776,0.34644636768948334,0.3627127951674904,18969.0,0.20101217776371974,,,,,
rich_features,0.5,0.5,long,Logistic Regression,25,0.8109019979967315,0.7325102880658436,0.0933648046157881,0.16561991160735054,18969.0,0.20101217776371974,,,,,
rich_features,0.5,0.5,long,Random Forest,25,0.8109019979967315,0.7579908675799086,0.08707054812483608,0.15619854151964244,18969.0,0.20101217776371974,,,,,
rich_features,0.5,0.5,long,Naive (always 'not congested'),26,0.8364432398623997,0.0,0.0,0.0,19186.0,0.16355676013760034,,,,,
rich_features,0.5,0.5,long,Naive (persistence),26,0.7857291775252788,0.32959719789842384,0.2998725302740599,0.3140330385449691,19186.0,0.16355676013760034,,,,,
rich_features,0.5,0.5,long,Logistic Regression,26,0.8413947670176171,0.7149321266968326,0.05035054174633524,0.094075617743376,19186.0,0.16355676013760034,,,,,
rich_features,0.5,0.5,long,Random Forest,26,0.8414468883560929,0.7181818181818181,0.05035054174633524,0.09410363311494938,19186.0,0.16355676013760034,,,,,
rich_features,0.5,0.5,long,Naive (always 'not congested'),27,0.7987862796833773,0.0,0.0,0.0,18950.0,0.20121372031662269,,,,,
rich_features,0.5,0.5,long,Naive (persistence),27,0.7502902374670185,0.3673881673881674,0.33385785470757934,0.3498213794998626,18950.0,0.20121372031662269,,,,,
rich_features,0.5,0.5,long,Logistic Regression,27,0.8048548812664907,0.6309794988610479,0.07264621033307107,0.13029162746942616,18950.0,0.20121372031662269,,,,,
rich_features,0.5,0.5,long,Random Forest,27,0.8049076517150395,0.6400966183574879,0.06949908208759507,0.12538443340430566,18950.0,0.20121372031662269,,,,,
rich_features,0.5,0.5,long,Naive (always 'not congested'),28,0.8245595692404203,0.0,0.0,0.0,19129.0,0.17544043075957969,,,,,
rich_features,0.5,0.5,long,Naive (persistence),28,0.7675257462491505,0.3189512114171922,0.2863528009535161,0.3017742188726645,19129.0,0.17544043075957969,,,,,
rich_features,0.5,0.5,long,Logistic Regression,28,0.8281143813058707,0.6847826086956522,0.037544696066746125,0.0711864406779661,19129.0,0.17544043075957969,,,,,
rich_features,0.5,0.5,long,Random Forest,28,0.8275916148256574,0.6705882352941176,0.03396901072705602,0.06466250709018719,19129.0,0.17544043075957969,,,,,
rich_features,0.5,0.5,long,Naive (always 'not congested'),29,0.8285415030112595,0.0,0.0,0.0,19095.0,0.1714584969887405,,,,,
rich_features,0.5,0.5,long,Naive (persistence),29,0.7705682115737104,0.3082784897817804,0.27183872938301773,0.28891413731537086,19095.0,0.1714584969887405,,,,,
rich_features,0.5,0.5,long,Logistic Regression,29,0.8291175700445143,0.5248868778280543,0.0354306658521686,0.06638054363376251,19095.0,0.1714584969887405,,,,,
rich_features,0.5,0.5,long,Random Forest,29,0.8299554857292485,0.5699481865284974,0.033598045204642636,0.06345543697721373,19095.0,0.1714584969887405,,,,,
rich_features,0.5,0.5,long,Naive (always 'not congested'),ALL_MEAN,0.8174636828067474,0.0,0.0,0.0,,0.18253631719325258,0.01564286484020145,0.0,0.0,0.0,5.0
rich_features,0.5,0.5,long,Naive (persistence),ALL_MEAN,0.7658796622798327,0.3409594062674383,0.30767365660153134,0.3234511138800714,,0.18253631719325258,0.012441653254930983,0.028106687051532537,0.02824363228008537,0.0282427378162376,5.0
rich_features,0.5,0.5,long,Logistic Regression,ALL_MEAN,0.8228767195262447,0.6576182800294862,0.05786738372282183,0.10551082822637628,,0.18253631719325258,0.01324749039608621,0.07477812572123967,0.022142273874656063,0.037596001669561036,5.0
rich_features,0.5,0.5,long,Random Forest,ALL_MEAN,0.822960727724554,0.671361145188366,0.05489744557809301,0.10076091042125968,,0.18253631719325258,0.013292376806549242,0.0647449464174727,0.020787758379761684,0.03582948852263254,5.0
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),25,0.8012019610944172,0.0,0.0,0.0,18969.0,0.19879803890558279,,,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),25,0.7790078549211872,0.4393546528377989,0.40440201538053566,0.4211543772438553,18969.0,0.19879803890558279,,,,,
rich_features,0.5,0.5,extra_long,Logistic Regression,25,0.8214455163688122,0.7493506493506493,0.1530098117210289,0.25412904646553625,18969.0,0.19879803890558279,,,,,
rich_features,0.5,0.5,extra_long,Random Forest,25,0.8209183404502083,0.7663817663817664,0.1426677273932644,0.24055443773753632,18969.0,0.19879803890558279,,,,,
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),26,0.8380068800166788,0.0,0.0,0.0,19186.0,0.16199311998332117,,,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),26,0.8032419472532054,0.3831873905429072,0.351994851994852,0.36692939795405,19186.0,0.16199311998332117,,,,,
rich_features,0.5,0.5,extra_long,Logistic Regression,26,0.8474929636193057,0.7156398104265402,0.09716859716859717,0.17110481586402265,19186.0,0.16199311998332117,,,,,
rich_features,0.5,0.5,extra_long,Random Forest,26,0.8475450849577817,0.7340153452685422,0.09234234234234234,0.16404687053443842,19186.0,0.16199311998332117,,,,,
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),27,0.8037467018469657,0.0,0.0,0.0,18950.0,0.1962532981530343,,,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),27,0.7741424802110818,0.41904761904761906,0.39042753428340954,0.4042316258351893,18950.0,0.1962532981530343,,,,,
rich_features,0.5,0.5,extra_long,Logistic Regression,27,0.8148284960422164,0.6504297994269341,0.12207582683517075,0.2055693909893593,18950.0,0.1962532981530343,,,,,
rich_features,0.5,0.5,extra_long,Random Forest,27,0.814934036939314,0.6698717948717948,0.11239580532401183,0.19249366797144832,18950.0,0.1962532981530343,,,,,
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),28,0.8268597417533587,0.0,0.0,0.0,19129.0,0.17314025824664123,,,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),28,0.789063725233938,0.3800199137072685,0.3457125603864734,0.36205533596837947,19129.0,0.17314025824664123,,,,,
rich_features,0.5,0.5,extra_long,Logistic Regression,28,0.8334988760520675,0.6640826873385013,0.07759661835748792,0.13895647472289807,19129.0,0.17314025824664123,,,,,
rich_features,0.5,0.5,extra_long,Random Forest,28,0.832610173035705,0.6656626506024096,0.06672705314009662,0.12129527991218442,19129.0,0.17314025824664123,,,,,
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),29,0.8318931657501963,0.0,0.0,0.0,19095.0,0.1681068342498036,,,,,
rich_features,0.5,0.5,extra_long,Naive (persistence),29,0.7920398009950249,0.36820228611014894,0.3311526479750779,0.34869608003936364,19095.0,0.1681068342498036,,,,,
rich_features,0.5,0.5,extra_long,Logistic Regression,29,0.8397486252945797,0.6704545454545454,0.09190031152647975,0.16164383561643836,19095.0,0.1681068342498036,,,,,
rich_features,0.5,0.5,extra_long,Random Forest,29,0.8391201885310291,0.6787564766839378,0.08161993769470405,0.1457174638487208,19095.0,0.1681068342498036,,,,,
rich_features,0.5,0.5,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8203416900923234,0.0,0.0,0.0,,0.17965830990767664,0.015031323184408973,0.0,0.0,0.0,5.0
rich_features,0.5,0.5,extra_long,Naive (persistence),ALL_MEAN,0.7874991617228875,0.39796237244914856,0.36473792200406974,0.38061336340816754,,0.17965830990767664,0.010211795066899737,0.026772385604684163,0.02787657558590159,0.027392555169414294,5.0
rich_features,0.5,0.5,extra_long,Logistic Regression,ALL_MEAN,0.8314028954753964,0.689991498399434,0.10835023312175289,0.18628071273165092,,0.17965830990767664,0.01188944699227907,0.036876636934627234,0.026549137867731533,0.04013057827201132,5.0
rich_features,0.5,0.5,extra_long,Random Forest,ALL_MEAN,0.8310255647828078,0.7029376067616901,0.09915057317888384,0.17282154400086566,,0.17965830990767664,0.011849233863834538,0.04014594511292365,0.02635958544744194,0.04108848817303925,5.0
rich_features,0.5,0.7,short,Naive (always 'not congested'),25,0.8400210360241914,0.0,0.0,0.0,19015.0,0.15997896397580857,,,,,
rich_features,0.5,0.7,short,Naive (persistence),25,0.9321588219826453,0.7859007832898173,0.7915844838921762,0.7887323943661971,19015.0,0.15997896397580857,,,,,
rich_features,0.5,0.7,short,Logistic Regression,25,0.9351038653694451,0.8447749809305873,0.7281393819855358,0.782132768361582,19015.0,0.15997896397580857,,,,,
rich_features,0.5,0.7,short,Random Forest,25,0.9344201945832238,0.8288750458043239,0.7435897435897436,0.7839195979899497,19015.0,0.15997896397580857,,,,,
rich_features,0.5,0.7,short,Naive (always 'not congested'),26,0.8493403693931398,0.0,0.0,0.0,18950.0,0.15065963060686016,,,,,
rich_features,0.5,0.7,short,Naive (persistence),26,0.9430079155672824,0.8044596912521441,0.8213660245183888,0.8128249566724437,18950.0,0.15065963060686016,,,,,
rich_features,0.5,0.7,short,Logistic Regression,26,0.9435356200527705,0.8434013081954598,0.7677758318739054,0.8038137147048038,18950.0,0.15065963060686016,,,,,
rich_features,0.5,0.7,short,Random Forest,26,0.9438522427440633,0.831543872639763,0.7866900175131348,0.80849532037437,18950.0,0.15065963060686016,,,,,
rich_features,0.5,0.7,short,Naive (always 'not congested'),27,0.8743668737924912,0.0,0.0,0.0,19151.0,0.12563312620750874,,,,,
rich_features,0.5,0.7,short,Naive (persistence),27,0.9407863819121717,0.7610837438423645,0.770573566084788,0.7657992565055762,19151.0,0.12563312620750874,,,,,
rich_features,0.5,0.7,short,Logistic Regression,27,0.9435016448227247,0.817658349328215,0.7082294264339152,0.7590200445434299,19151.0,0.12563312620750874,,,,,
rich_features,0.5,0.7,short,Random Forest,27,0.9434494282282909,0.8019169329073482,0.730257689110557,0.7644115727648466,19151.0,0.12563312620750874,,,,,
rich_features,0.5,0.7,short,Naive (always 'not congested'),28,0.8499417557979456,0.0,0.0,0.0,18886.0,0.15005824420205444,,,,,
rich_features,0.5,0.7,short,Naive (persistence),28,0.935084189346606,0.7817098808689559,0.7872265349329569,0.7844585091420534,18886.0,0.15005824420205444,,,,,
rich_features,0.5,0.7,short,Logistic Regression,28,0.938472942920682,0.8357429718875502,0.7342978122794637,0.7817430503380917,18886.0,0.15005824420205444,,,,,
rich_features,0.5,0.7,short,Random Forest,28,0.9374669067033782,0.8204730515703761,0.7466478475652788,0.781821540735267,18886.0,0.15005824420205444,,,,,
rich_features,0.5,0.7,short,Naive (always 'not congested'),29,0.815136279439005,0.0,0.0,0.0,18895.0,0.18486372056099498,,,,,
rich_features,0.5,0.7,short,Naive (persistence),29,0.938078856840434,0.826355717898286,0.8419696535929001,0.8340896199659671,18895.0,0.18486372056099498,,,,,
rich_features,0.5,0.7,short,Logistic Regression,29,0.9370732998147658,0.8654822335025381,0.7809905525336387,0.8210684725357411,18895.0,0.18486372056099498,,,,,
rich_features,0.5,0.7,short,Random Forest,29,0.9386610214342419,0.8579754601226994,0.8007443458345262,0.8283725751517844,18895.0,0.18486372056099498,,,,,
rich_features,0.5,0.7,short,Naive (always 'not congested'),ALL_MEAN,0.8457612628893546,0.0,0.0,0.0,,0.1542387371106454,0.01907567726327741,0.0,0.0,0.0,5.0
rich_features,0.5,0.7,short,Naive (persistence),ALL_MEAN,0.9378232331298278,0.7919019634303135,0.802544052604242,0.7971809473304475,,0.1542387371106454,0.0038810936771923217,0.022065416803558325,0.025633942897295467,0.023769872291131387,5.0
rich_features,0.5,0.7,short,Logistic Regression,ALL_MEAN,0.9395374745960776,0.84141196876887,0.7438866010212918,0.7895556100967297,,0.1542387371106454,0.003422340967640815,0.01543383898240994,0.026678652308578847,0.021189192901958552,5.0
rich_features,0.5,0.7,short,Random Forest,ALL_MEAN,0.9395699587386396,0.8281568726089021,0.7615859287226481,0.7934041214032436,,0.1542387371106454,0.003609911510466477,0.01815880637354197,0.027173753696914937,0.022428630273858836,5.0
rich_features,0.5,0.7,medium,Naive (always 'not congested'),25,0.8375493031816986,0.0,0.0,0.0,19015.0,0.16245069681830135,,,,,
rich_features,0.5,0.7,medium,Naive (persistence),25,0.8977123323691822,0.6866840731070496,0.6811265781806409,0.6838940354298716,19015.0,0.16245069681830135,,,,,
rich_features,0.5,0.7,medium,Logistic Regression,25,0.9039179595056535,0.7824529991047449,0.5658789252185173,0.6567724967123802,19015.0,0.16245069681830135,,,,,
rich_features,0.5,0.7,medium,Random Forest,25,0.9043912700499606,0.7840858292355833,0.5678213013920362,0.6586556515208412,19015.0,0.16245069681830135,,,,,
rich_features,0.5,0.7,medium,Naive (always 'not congested'),26,0.8462796833773087,0.0,0.0,0.0,18950.0,0.15372031662269128,,,,,
rich_features,0.5,0.7,medium,Naive (persistence),26,0.909551451187335,0.7056603773584905,0.7061448678338482,0.7059025394646534,18950.0,0.15372031662269128,,,,,
rich_features,0.5,0.7,medium,Logistic Regression,26,0.9162005277044855,0.7912087912087912,0.6179196704428425,0.6939090208172706,18950.0,0.15372031662269128,,,,,
rich_features,0.5,0.7,medium,Random Forest,26,0.9151451187335092,0.7855579868708972,0.6162032269138346,0.6906502500961909,18950.0,0.15372031662269128,,,,,
rich_features,0.5,0.7,medium,Naive (always 'not congested'),27,0.8711294449376011,0.0,0.0,0.0,19151.0,0.12887055506239883,,,,,
rich_features,0.5,0.7,medium,Naive (persistence),27,0.9118583885958957,0.6600985221674877,0.6515397082658023,0.6557911908646004,19151.0,0.12887055506239883,,,,,
rich_features,0.5,0.7,medium,Logistic Regression,27,0.9211007258106626,0.7732724157624215,0.5486223662884927,0.6418582602512444,19151.0,0.12887055506239883,,,,,
rich_features,0.5,0.7,medium,Random Forest,27,0.9211007258106626,0.7742120343839541,0.5474068071312804,0.6413482079278424,19151.0,0.12887055506239883,,,,,
rich_features,0.5,0.7,medium,Naive (always 'not congested'),28,0.8465530022238695,0.0,0.0,0.0,18886.0,0.15344699777613047,,,,,
rich_features,0.5,0.7,medium,Naive (persistence),28,0.8954781319495922,0.6618780658724597,0.6518288474810214,0.6568150208623088,18886.0,0.15344699777613047,,,,,
rich_features,0.5,0.7,medium,Logistic Regression,28,0.906862225987504,0.7708036138849262,0.5593512767425811,0.6482703459308138,18886.0,0.15344699777613047,,,,,
rich_features,0.5,0.7,medium,Random Forest,28,0.9062797839669596,0.7683158896289248,0.5572808833678399,0.646,18886.0,0.15344699777613047,,,,,
rich_features,0.5,0.7,medium,Naive (always 'not congested'),29,0.8146070388991796,0.0,0.0,0.0,18895.0,0.18539296110082032,,,,,
rich_features,0.5,0.7,medium,Naive (persistence),29,0.9061127282349828,0.742905310480472,0.7547816157579218,0.7487963749645993,18895.0,0.18539296110082032,,,,,
rich_features,0.5,0.7,medium,Logistic Regression,29,0.9089706271500397,0.8240639767357325,0.6471595775049958,0.7249760153501759,18895.0,0.18539296110082032,,,,,
rich_features,0.5,0.7,medium,Random Forest,29,0.9099232601217253,0.8245045045045045,0.6531544390522409,0.7288945524052246,18895.0,0.18539296110082032,,,,,
rich_features,0.5,0.7,medium,Naive (always 'not congested'),ALL_MEAN,0.8432236945239315,0.0,0.0,0.0,,0.15677630547606847,0.018167366127390654,0.0,0.0,0.0,5.0
rich_features,0.5,0.7,medium,Naive (persistence),ALL_MEAN,0.9041426064673976,0.6914452697971918,0.689084323503847,0.6902398323172066,,0.15677630547606847,0.00646671196955357,0.030756177262180773,0.03864735623569201,0.03469404888122341,5.0
rich_features,0.5,0.7,medium,Logistic Regression,ALL_MEAN,0.911410413231669,0.7883603593393232,0.5877863632394859,0.673157227812377,,0.15677630547606847,0.006318588144670749,0.01925431960145836,0.03809331546908576,0.031569812568985584,5.0
rich_features,0.5,0.7,medium,Random Forest,ALL_MEAN,0.9113680317365634,0.7873352489247728,0.5883733315714463,0.6731097323900197,,0.15677630547606847,0.006093349721426991,0.01964294141408037,0.04009607802691576,0.032778860217286473,5.0
rich_features,0.5,0.7,long,Naive (always 'not congested'),25,0.8333946884038916,0.0,0.0,0.0,19015.0,0.16660531159610834,,,,,
rich_features,0.5,0.7,long,Naive (persistence),25,0.8535892716276624,0.5626631853785901,0.5441919191919192,0.5532734274711169,19015.0,0.16660531159610834,,,,,
rich_features,0.5,0.7,long,Logistic Regression,25,0.875256376544833,0.7561132561132561,0.37089646464646464,0.49767047861075814,19015.0,0.16660531159610834,,,,,
rich_features,0.5,0.7,long,Random Forest,25,0.8757822771496188,0.7616883116883116,0.3702651515151515,0.49830076465590484,19015.0,0.16660531159610834,,,,,
rich_features,0.5,0.7,long,Naive (always 'not congested'),26,0.8406860158311346,0.0,0.0,0.0,18950.0,0.15931398416886544,,,,,
rich_features,0.5,0.7,long,Naive (persistence),26,0.8655408970976254,0.5807890222984563,0.5607817157999337,0.5706100438153017,18950.0,0.15931398416886544,,,,,
