dataset,weibull_shape,rho,horizon,model,test_run_id,MAE,RMSE,n_test,MAE_std,relative_improvement_over_persistence,n_test_runs
rich_features,2.0,0.7,long,Random Forest,ALL_MEAN,1.2014692896842896,,,0.040516739430399046,0.1384410615828804,5.0
rich_features,2.0,0.7,long,Naive (persistence),ALL_MEAN,1.3945294234793302,,,0.06662799522412828,0.0,5.0
rich_features,2.0,0.7,extra_long,Naive (persistence),25,1.2676648805648756,1.9840366484025482,19969.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,25,1.150707228684614,1.5736417405178427,19969.0,,,
rich_features,2.0,0.7,extra_long,Decision Tree,25,1.138509350869522,1.5708275527051054,19969.0,,,
rich_features,2.0,0.7,extra_long,Random Forest,25,1.13800516444163,1.5668343335386872,19969.0,,,
rich_features,2.0,0.7,extra_long,Naive (persistence),26,1.3662755716004813,2.1337051232887867,19944.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,26,1.2394635637360105,1.7744691325826982,19944.0,,,
rich_features,2.0,0.7,extra_long,Decision Tree,26,1.2205406581956404,1.748830113901471,19944.0,,,
rich_features,2.0,0.7,extra_long,Random Forest,26,1.2183457113755507,1.7387441981512963,19944.0,,,
rich_features,2.0,0.7,extra_long,Naive (persistence),27,1.2749461233899664,1.9807245350519664,19953.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,27,1.1525535949510402,1.5595778187727374,19953.0,,,
rich_features,2.0,0.7,extra_long,Decision Tree,27,1.1402436184465294,1.550490729353195,19953.0,,,
rich_features,2.0,0.7,extra_long,Random Forest,27,1.1394391627578178,1.5491755356314008,19953.0,,,
rich_features,2.0,0.7,extra_long,Naive (persistence),28,1.317418966985622,2.0674585971305826,19961.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,28,1.20150089310099,1.6794859658498604,19961.0,,,
rich_features,2.0,0.7,extra_long,Decision Tree,28,1.1870562003470144,1.666481404184336,19961.0,,,
rich_features,2.0,0.7,extra_long,Random Forest,28,1.1863883814451683,1.664420355048796,19961.0,,,
rich_features,2.0,0.7,extra_long,Naive (persistence),29,1.4066132264529059,2.1999043520836614,19960.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,29,1.2330395623159909,1.726073855703111,19960.0,,,
rich_features,2.0,0.7,extra_long,Decision Tree,29,1.225057024498842,1.7315495922035082,19960.0,,,
rich_features,2.0,0.7,extra_long,Random Forest,29,1.2249454677167402,1.7308901823675344,19960.0,,,
rich_features,2.0,0.7,extra_long,Linear Regression,ALL_MEAN,1.195452968557729,,,0.03802314927045078,0.0988484781797897,5.0
rich_features,2.0,0.7,extra_long,Decision Tree,ALL_MEAN,1.1822813704715096,,,0.03741521340394672,0.10877743897740355,5.0
rich_features,2.0,0.7,extra_long,Random Forest,ALL_MEAN,1.1814247775473814,,,0.037228746534704246,0.10942315239103118,5.0
rich_features,2.0,0.7,extra_long,Naive (persistence),ALL_MEAN,1.3265837537987704,,,0.053295457045458766,0.0,5.0
rich_features,2.0,0.8,short,Naive (persistence),25,1.2532311391644124,1.8090517044384693,19962.0,,,
rich_features,2.0,0.8,short,Linear Regression,25,1.2581812937045886,1.6719774830788436,19962.0,,,
rich_features,2.0,0.8,short,Decision Tree,25,1.2439518733895112,1.6357233595196106,19962.0,,,
rich_features,2.0,0.8,short,Random Forest,25,1.2435879506661358,1.6356756453055465,19962.0,,,
rich_features,2.0,0.8,short,Naive (persistence),26,1.289269440688999,1.8367339785544792,19971.0,,,
rich_features,2.0,0.8,short,Linear Regression,26,1.289869135408927,1.7117732757755348,19971.0,,,
rich_features,2.0,0.8,short,Decision Tree,26,1.2761983472510112,1.6749802291980138,19971.0,,,
rich_features,2.0,0.8,short,Random Forest,26,1.27567990812408,1.674774517072943,19971.0,,,
rich_features,2.0,0.8,short,Naive (persistence),27,1.268793509290329,1.7990665515076543,19967.0,,,
rich_features,2.0,0.8,short,Linear Regression,27,1.2658349382845715,1.6636233356552272,19967.0,,,
rich_features,2.0,0.8,short,Decision Tree,27,1.2531243853831922,1.632693819686969,19967.0,,,
rich_features,2.0,0.8,short,Random Forest,27,1.2507923026100203,1.6288743316356946,19967.0,,,
rich_features,2.0,0.8,short,Naive (persistence),28,1.3128536377747735,1.8717184158550568,19971.0,,,
rich_features,2.0,0.8,short,Linear Regression,28,1.3315759153822664,1.7771822417128336,19971.0,,,
rich_features,2.0,0.8,short,Decision Tree,28,1.3175737996776653,1.742750964385093,19971.0,,,
rich_features,2.0,0.8,short,Random Forest,28,1.3164511204940703,1.7417978897740358,19971.0,,,
rich_features,2.0,0.8,short,Naive (persistence),29,1.3047986375475857,1.8593205024727846,19964.0,,,
rich_features,2.0,0.8,short,Linear Regression,29,1.3130699817247218,1.7393377881522083,19964.0,,,
rich_features,2.0,0.8,short,Decision Tree,29,1.2972669648366995,1.7044649341745821,19964.0,,,
rich_features,2.0,0.8,short,Random Forest,29,1.296951868386264,1.7042784878749164,19964.0,,,
rich_features,2.0,0.8,short,Linear Regression,ALL_MEAN,1.2917062529010148,,,0.027722271571451625,-0.00460182716758939,5.0
rich_features,2.0,0.8,short,Decision Tree,ALL_MEAN,1.2776230741076158,,,0.027268693662075592,0.006351117525836059,5.0
rich_features,2.0,0.8,short,Random Forest,ALL_MEAN,1.276692630056114,,,0.027418777013800695,0.007074754027646346,5.0
rich_features,2.0,0.8,short,Naive (persistence),ALL_MEAN,1.2857892728932199,,,0.02215777701503272,0.0,5.0
rich_features,2.0,0.8,medium,Naive (persistence),25,1.615920248472097,2.309281768503803,19962.0,,,
rich_features,2.0,0.8,medium,Linear Regression,25,1.5379409926377743,2.0323732144101787,19962.0,,,
rich_features,2.0,0.8,medium,Decision Tree,25,1.5174526232848455,1.9935423850823348,19962.0,,,
rich_features,2.0,0.8,medium,Random Forest,25,1.5166607139540287,1.9928990556251538,19962.0,,,
rich_features,2.0,0.8,medium,Naive (persistence),26,1.6691702969305493,2.362274644313822,19971.0,,,
rich_features,2.0,0.8,medium,Linear Regression,26,1.591232376310479,2.1167396329236294,19971.0,,,
rich_features,2.0,0.8,medium,Decision Tree,26,1.5650550188880683,2.073674082992025,19971.0,,,
rich_features,2.0,0.8,medium,Random Forest,26,1.5645913224996442,2.0734028781129874,19971.0,,,
rich_features,2.0,0.8,medium,Naive (persistence),27,1.6151650222867733,2.276125707114409,19967.0,,,
rich_features,2.0,0.8,medium,Linear Regression,27,1.5423601326332712,2.0227987729787773,19967.0,,,
rich_features,2.0,0.8,medium,Decision Tree,27,1.5162770851563696,1.9701780511398008,19967.0,,,
rich_features,2.0,0.8,medium,Random Forest,27,1.5156158119264442,1.9701602029703544,19967.0,,,
rich_features,2.0,0.8,medium,Naive (persistence),28,1.7412247759250914,2.457612213877733,19971.0,,,
rich_features,2.0,0.8,medium,Linear Regression,28,1.6877271371736966,2.2583748959931187,19971.0,,,
rich_features,2.0,0.8,medium,Decision Tree,28,1.657832468155175,2.2083225404460975,19971.0,,,
rich_features,2.0,0.8,medium,Random Forest,28,1.6554312700702467,2.204683129487099,19971.0,,,
rich_features,2.0,0.8,medium,Naive (persistence),29,1.714986976557804,2.412524921673526,19964.0,,,
rich_features,2.0,0.8,medium,Linear Regression,29,1.6327458588073047,2.1673475656780736,19964.0,,,
rich_features,2.0,0.8,medium,Decision Tree,29,1.602286060388405,2.1190266091893144,19964.0,,,
rich_features,2.0,0.8,medium,Random Forest,29,1.6016504735290125,2.1180685882677137,19964.0,,,
rich_features,2.0,0.8,medium,Linear Regression,ALL_MEAN,1.598401299512505,,,0.056579340009365355,0.04361422221205713,5.0
rich_features,2.0,0.8,medium,Decision Tree,ALL_MEAN,1.5717806511745727,,,0.053689682028754314,0.059542393362604584,5.0
rich_features,2.0,0.8,medium,Random Forest,ALL_MEAN,1.5707899183958756,,,0.05315845683554429,0.060135187387123534,5.0
rich_features,2.0,0.8,medium,Naive (persistence),ALL_MEAN,1.6712934640344628,,,0.05103060695830084,0.0,5.0
rich_features,2.0,0.8,long,Naive (persistence),25,1.9289149383829276,2.769227397437698,19962.0,,,
rich_features,2.0,0.8,long,Linear Regression,25,1.7502790618252997,2.2902181027430517,19962.0,,,
rich_features,2.0,0.8,long,Decision Tree,25,1.742895460627643,2.2642447274606696,19962.0,,,
rich_features,2.0,0.8,long,Random Forest,25,1.7412938408051462,2.257848500627103,19962.0,,,
rich_features,2.0,0.8,long,Naive (persistence),26,2.0701016473887135,2.9525650846068268,19971.0,,,
rich_features,2.0,0.8,long,Linear Regression,26,1.8648070387456275,2.484159516150271,19971.0,,,
rich_features,2.0,0.8,long,Decision Tree,26,1.8490881101348797,2.456972285286172,19971.0,,,
rich_features,2.0,0.8,long,Random Forest,26,1.8486247922293888,2.4560967172948933,19971.0,,,
rich_features,2.0,0.8,long,Naive (persistence),27,1.979966945460009,2.812552621055514,19967.0,,,
rich_features,2.0,0.8,long,Linear Regression,27,1.7792805088819192,2.3463573129475406,19967.0,,,
rich_features,2.0,0.8,long,Decision Tree,27,1.757868659407414,2.2952518026206192,19967.0,,,
rich_features,2.0,0.8,long,Random Forest,27,1.75697772399285,2.2924706602402725,19967.0,,,
rich_features,2.0,0.8,long,Naive (persistence),28,2.2095538530869763,3.1217271680500884,19971.0,,,
rich_features,2.0,0.8,long,Linear Regression,28,2.025070562728188,2.7414052406361793,19971.0,,,
rich_features,2.0,0.8,long,Decision Tree,28,1.9925024633148496,2.6929519046666255,19971.0,,,
rich_features,2.0,0.8,long,Random Forest,28,1.990143236514778,2.688563402119664,19971.0,,,
rich_features,2.0,0.8,long,Naive (persistence),29,2.1402524544179524,3.0085365755109468,19964.0,,,
rich_features,2.0,0.8,long,Linear Regression,29,1.912893048432136,2.5606395857495343,19964.0,,,
rich_features,2.0,0.8,long,Decision Tree,29,1.8908850948227256,2.5212942190779146,19964.0,,,
rich_features,2.0,0.8,long,Random Forest,29,1.8891645934350405,2.517772880279674,19964.0,,,
rich_features,2.0,0.8,long,Linear Regression,ALL_MEAN,1.8664660441226342,,,0.09840156986620281,0.0964739948901211,5.0
rich_features,2.0,0.8,long,Decision Tree,ALL_MEAN,1.8466479576615022,,,0.09152350507595945,0.10606760981043206,5.0
rich_features,2.0,0.8,long,Random Forest,ALL_MEAN,1.8452408373954405,,,0.09114034019373146,0.10674877395842575,5.0
rich_features,2.0,0.8,long,Naive (persistence),ALL_MEAN,2.0657579677473157,,,0.10230509950974047,0.0,5.0
rich_features,2.0,0.8,extra_long,Naive (persistence),25,1.8130948802725178,2.5870768517014637,19962.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,25,1.6798021939206629,2.2012101787080196,19962.0,,,
rich_features,2.0,0.8,extra_long,Decision Tree,25,1.6652880405689454,2.16651614054674,19962.0,,,
rich_features,2.0,0.8,extra_long,Random Forest,25,1.6642346387232498,2.1630755512243773,19962.0,,,
rich_features,2.0,0.8,extra_long,Naive (persistence),26,1.9119723599218867,2.710138378855809,19971.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,26,1.75923382476856,2.344612553327363,19971.0,,,
rich_features,2.0,0.8,extra_long,Decision Tree,26,1.7409120485758882,2.308500024033455,19971.0,,,
rich_features,2.0,0.8,extra_long,Random Forest,26,1.7408640517886889,2.3082750534258625,19971.0,,,
rich_features,2.0,0.8,extra_long,Naive (persistence),27,1.8390344067711724,2.593607375589234,19967.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,27,1.697926396667085,2.229857988104698,19967.0,,,
rich_features,2.0,0.8,extra_long,Decision Tree,27,1.6702007251024205,2.168476477154087,19967.0,,,
rich_features,2.0,0.8,extra_long,Random Forest,27,1.6699596873459834,2.167239730110259,19967.0,,,
rich_features,2.0,0.8,extra_long,Naive (persistence),28,1.9975965149466728,2.82669166506812,19971.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,28,1.8835822016871988,2.5395705294541413,19971.0,,,
rich_features,2.0,0.8,extra_long,Decision Tree,28,1.8526198326088454,2.4847864018397843,19971.0,,,
rich_features,2.0,0.8,extra_long,Random Forest,28,1.850861791214632,2.4813248775066126,19971.0,,,
rich_features,2.0,0.8,extra_long,Naive (persistence),29,1.9541174113404127,2.7488727403094435,19964.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,29,1.8009270906398065,2.400786475390523,19964.0,,,
rich_features,2.0,0.8,extra_long,Decision Tree,29,1.7779513764582056,2.3492739141167287,19964.0,,,
rich_features,2.0,0.8,extra_long,Random Forest,29,1.7779064211254272,2.3470606468178206,19964.0,,,
rich_features,2.0,0.8,extra_long,Linear Regression,ALL_MEAN,1.7642943415366628,,,0.0736760311513632,0.07296735211231198,5.0
rich_features,2.0,0.8,extra_long,Decision Tree,ALL_MEAN,1.741394404662861,,,0.07009773083482512,0.0849999186839937,5.0
rich_features,2.0,0.8,extra_long,Random Forest,ALL_MEAN,1.740765318039596,,,0.06981559554556362,0.08533046661150567,5.0
rich_features,2.0,0.8,extra_long,Naive (persistence),ALL_MEAN,1.9031631146505326,,,0.06901650275572009,0.0,5.0
rich_features,2.0,0.9,short,Naive (persistence),25,1.6331997996995493,2.1835296431589453,19970.0,,,
rich_features,2.0,0.9,short,Linear Regression,25,1.6370131320529153,2.115609117981297,19970.0,,,
rich_features,2.0,0.9,short,Decision Tree,25,1.6287006489176565,2.0867966139785357,19970.0,,,
rich_features,2.0,0.9,short,Random Forest,25,1.6283855072238185,2.0861369625186414,19970.0,,,
rich_features,2.0,0.9,short,Naive (persistence),26,1.6175454408892895,2.176687863838553,19971.0,,,
rich_features,2.0,0.9,short,Linear Regression,26,1.6250906741402076,2.1083468145655995,19971.0,,,
rich_features,2.0,0.9,short,Decision Tree,26,1.6197004513957518,2.0761253698866313,19971.0,,,
rich_features,2.0,0.9,short,Random Forest,26,1.6201999353903296,2.076268596424095,19971.0,,,
rich_features,2.0,0.9,short,Naive (persistence),27,1.6567022182164137,2.2122378476617763,19971.0,,,
rich_features,2.0,0.9,short,Linear Regression,27,1.6628275328419337,2.162350275639913,19971.0,,,
rich_features,2.0,0.9,short,Decision Tree,27,1.6668301958841965,2.1481229241493183,19971.0,,,
rich_features,2.0,0.9,short,Random Forest,27,1.6665346367920761,2.1477495425407795,19971.0,,,
rich_features,2.0,0.9,short,Naive (persistence),28,1.6504431425567072,2.2200442484045375,19971.0,,,
rich_features,2.0,0.9,short,Linear Regression,28,1.6647333157180202,2.171194068176623,19971.0,,,
rich_features,2.0,0.9,short,Decision Tree,28,1.6659004559521975,2.158227491203144,19971.0,,,
rich_features,2.0,0.9,short,Random Forest,28,1.6640295196403034,2.152757014058726,19971.0,,,
rich_features,2.0,0.9,short,Naive (persistence),29,1.5896639791677099,2.13590056191202,19969.0,,,
rich_features,2.0,0.9,short,Linear Regression,29,1.619976077225457,2.10063218775232,19969.0,,,
rich_features,2.0,0.9,short,Decision Tree,29,1.61812053358738,2.080220322862921,19969.0,,,
rich_features,2.0,0.9,short,Random Forest,29,1.6167809604507801,2.0765022493575254,19969.0,,,
rich_features,2.0,0.9,short,Linear Regression,ALL_MEAN,1.641928146395707,,,0.01868909457650692,-0.007620219151060814,5.0
rich_features,2.0,0.9,short,Decision Tree,ALL_MEAN,1.6398504571474366,,,0.021950121973745684,-0.006345180593334776,5.0
rich_features,2.0,0.9,short,Random Forest,ALL_MEAN,1.6391861118994615,,,0.021652969741878234,-0.005937484491756795,5.0
rich_features,2.0,0.9,short,Naive (persistence),ALL_MEAN,1.629510916105934,,,0.024174713472287602,0.0,5.0
rich_features,2.0,0.9,medium,Naive (persistence),25,2.2222834251377064,2.9544785352279486,19970.0,,,
rich_features,2.0,0.9,medium,Linear Regression,25,2.1653680594257736,2.8080348941772706,19970.0,,,
rich_features,2.0,0.9,medium,Decision Tree,25,2.1500634483352363,2.762539757195408,19970.0,,,
rich_features,2.0,0.9,medium,Random Forest,25,2.1483896107744416,2.7607323042515164,19970.0,,,
rich_features,2.0,0.9,medium,Naive (persistence),26,2.186620599869811,2.9429421192167093,19971.0,,,
rich_features,2.0,0.9,medium,Linear Regression,26,2.155933196265365,2.8012813695601166,19971.0,,,
rich_features,2.0,0.9,medium,Decision Tree,26,2.1424509622269974,2.759452316097017,19971.0,,,
rich_features,2.0,0.9,medium,Random Forest,26,2.140473634088892,2.7572222364497256,19971.0,,,
rich_features,2.0,0.9,medium,Naive (persistence),27,2.2761003455009763,2.9864414119223777,19971.0,,,
rich_features,2.0,0.9,medium,Linear Regression,27,2.2358068688472126,2.8840861609312545,19971.0,,,
rich_features,2.0,0.9,medium,Decision Tree,27,2.227477790659836,2.860460961453387,19971.0,,,
rich_features,2.0,0.9,medium,Random Forest,27,2.22558440540358,2.8578455989197176,19971.0,,,
rich_features,2.0,0.9,medium,Naive (persistence),28,2.2790045566070805,3.044279565875817,19971.0,,,
rich_features,2.0,0.9,medium,Linear Regression,28,2.25629162634672,2.947455352612344,19971.0,,,
rich_features,2.0,0.9,medium,Decision Tree,28,2.234216306430752,2.900951285875107,19971.0,,,
rich_features,2.0,0.9,medium,Random Forest,28,2.2329285753482493,2.898294640736752,19971.0,,,
rich_features,2.0,0.9,medium,Naive (persistence),29,2.156793029195253,2.9023622698511393,19969.0,,,
rich_features,2.0,0.9,medium,Linear Regression,29,2.182624777888123,2.845414931281434,19969.0,,,
rich_features,2.0,0.9,medium,Decision Tree,29,2.162098768536646,2.7882672626647445,19969.0,,,
rich_features,2.0,0.9,medium,Random Forest,29,2.15997235819395,2.784714690450324,19969.0,,,
rich_features,2.0,0.9,medium,Linear Regression,ALL_MEAN,2.1992049057546383,,,0.03972624075309878,0.011220182503729248,5.0
rich_features,2.0,0.9,medium,Decision Tree,ALL_MEAN,2.183261455237894,,,0.039413054915214345,0.018388483215935003,5.0
rich_features,2.0,0.9,medium,Random Forest,ALL_MEAN,2.1814697167618227,,,0.039575822197485344,0.019194062922825883,5.0
rich_features,2.0,0.9,medium,Naive (persistence),ALL_MEAN,2.2241603912621657,,,0.0482840796333087,0.0,5.0
rich_features,2.0,0.9,long,Naive (persistence),25,2.9207310966449676,3.8885899369239643,19970.0,,,
rich_features,2.0,0.9,long,Linear Regression,25,2.772083984047836,3.586334853802066,19970.0,,,
rich_features,2.0,0.9,long,Decision Tree,25,2.7299619928858503,3.513005407819002,19970.0,,,
rich_features,2.0,0.9,long,Random Forest,25,2.730301592409913,3.511192704366161,19970.0,,,
rich_features,2.0,0.9,long,Naive (persistence),26,2.9422662861148665,3.959966911479567,19971.0,,,
rich_features,2.0,0.9,long,Linear Regression,26,2.795914694792143,3.633312306808642,19971.0,,,
rich_features,2.0,0.9,long,Decision Tree,26,2.7709058382569176,3.5803154706355653,19971.0,,,
rich_features,2.0,0.9,long,Random Forest,26,2.770987334044123,3.5791643943855016,19971.0,,,
rich_features,2.0,0.9,long,Naive (persistence),27,3.087827349657003,4.0409810461486,19971.0,,,
rich_features,2.0,0.9,long,Linear Regression,27,2.953120277955855,3.818097673164636,19971.0,,,
rich_features,2.0,0.9,long,Decision Tree,27,2.917478187426336,3.765417713960127,19971.0,,,
rich_features,2.0,0.9,long,Random Forest,27,2.915051780382642,3.7617641323754953,19971.0,,,
rich_features,2.0,0.9,long,Naive (persistence),28,3.0663962745981674,4.114425393619808,19971.0,,,
rich_features,2.0,0.9,long,Linear Regression,28,2.970116389719531,3.920576303936392,19971.0,,,
rich_features,2.0,0.9,long,Decision Tree,28,2.9285392472920204,3.834816124753703,19971.0,,,
