dataset,erlang_k,rho,horizon,model,test_run_id,accuracy,precision_congested,recall_congested,f1_congested,n_test,congestion_rate,accuracy_std,precision_congested_std,recall_congested_std,f1_congested_std,n_test_runs
history_only,2,0.9,medium,Naive (persistence),26,0.9279955936107356,0.7776747062461348,0.7776747062461348,0.7776747062461348,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,medium,Logistic Regression,26,0.931550748585449,0.8344679326406306,0.720160791589363,0.7731120331950208,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,medium,Random Forest,26,0.9308497321115617,0.8390047566776436,0.7090290661719233,0.7685604156192392,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,medium,Naive (always 'not congested'),27,0.7365680236342697,0.0,0.0,0.0,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,medium,Naive (persistence),27,0.9101697461318913,0.8295000950389659,0.8295000950389659,0.8295000950389659,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,medium,Logistic Regression,27,0.9128235942116069,0.878494623655914,0.77646835202433,0.8243365957017456,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,medium,Random Forest,27,0.9119222873166091,0.8828159160472234,0.7675346892225813,0.8211489578037621,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,medium,Naive (always 'not congested'),28,0.8243365047571357,0.0,0.0,0.0,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,medium,Naive (persistence),28,0.9210816224336504,0.7753705815279361,0.7753705815279361,0.7753705815279361,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,medium,Logistic Regression,28,0.9251877816725088,0.8297314996725605,0.7223489167616876,0.7723255105150869,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,medium,Random Forest,28,0.9252879318978467,0.836,0.7149372862029647,0.7707437000614629,19970.0,0.1756634952428643,,,,,
history_only,2,0.9,medium,Naive (always 'not congested'),29,0.8264396594892338,0.0,0.0,0.0,19970.0,0.17356034051076616,,,,,
history_only,2,0.9,medium,Naive (persistence),29,0.9243865798698047,0.7829861111111112,0.7807270628967109,0.7818549552152557,19970.0,0.17356034051076616,,,,,
history_only,2,0.9,medium,Logistic Regression,29,0.9266399599399099,0.8351758793969849,0.7192729371032891,0.7729034258254535,19970.0,0.17356034051076616,,,,,
history_only,2,0.9,medium,Random Forest,29,0.9254882323485227,0.8396291208791209,0.7054241200230814,0.7666980244590781,19970.0,0.17356034051076616,,,,,
history_only,2,0.9,medium,Naive (always 'not congested'),ALL_MEAN,0.7992353990903235,0.0,0.0,0.0,,0.20076460090967654,0.039026926839851137,0.0,0.0,0.0,5.0
history_only,2,0.9,medium,Naive (persistence),ALL_MEAN,0.9204030390887017,0.7974731110119039,0.7970931086264406,0.797282775620509,,0.20076460090967654,0.006046192877069142,0.023278983670994784,0.023651689974621217,0.023461477608944438,5.0
history_only,2,0.9,medium,Logistic Regression,ALL_MEAN,0.9235176188247121,0.8489040699596149,0.7429581942532699,0.7923603978400882,,0.20076460090967654,0.006260599836387218,0.0197736508435547,0.02740847271828603,0.02403855376521716,5.0
history_only,2,0.9,medium,Random Forest,ALL_MEAN,0.9228766789461144,0.8536180814019749,0.7331639750938787,0.7887523399923739,,0.20076460090967654,0.006330406240814807,0.019297239243429676,0.028782763097515648,0.024674040465305244,5.0
history_only,2,0.9,long,Naive (always 'not congested'),25,0.7707676130389064,0.0,0.0,0.0,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,long,Naive (persistence),25,0.8843322818086226,0.7475982532751092,0.7479248580166011,0.7477615199825289,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,long,Logistic Regression,25,0.8887887436783336,0.8249241797628895,0.6535605067715159,0.7293113954905546,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,long,Random Forest,25,0.889890340994442,0.8524444444444444,0.6284403669724771,0.7235005658242173,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,long,Naive (always 'not congested'),26,0.8381152671373492,0.0,0.0,0.0,19971.0,0.16188473286265084,,,,,
history_only,2,0.9,long,Naive (persistence),26,0.9049121225777377,0.7062461348175634,0.7064645839777297,0.7063553425081182,19971.0,0.16188473286265084,,,,,
history_only,2,0.9,long,Logistic Regression,26,0.9104701817635572,0.8044669195111673,0.5904732446643984,0.6810560114163396,19971.0,0.16188473286265084,,,,,
history_only,2,0.9,long,Random Forest,26,0.9070652446046767,0.8108352144469526,0.5555211877513145,0.6593245227606461,19971.0,0.16188473286265084,,,,,
history_only,2,0.9,long,Naive (always 'not congested'),27,0.7365680236342697,0.0,0.0,0.0,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,long,Naive (persistence),27,0.8732161634369836,0.7593613381486409,0.7593613381486409,0.7593613381486409,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,long,Logistic Regression,27,0.8782734965700265,0.8451219512195122,0.6586200342140277,0.7403055229142186,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,long,Random Forest,27,0.8768213910169746,0.8648085438916384,0.6310587340809732,0.7296703296703296,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,long,Naive (always 'not congested'),28,0.8239859789684527,0.0,0.0,0.0,19970.0,0.1760140210315473,,,,,
history_only,2,0.9,long,Naive (persistence),28,0.8908863294942414,0.6904218928164196,0.6890469416785207,0.6897337320233519,19970.0,0.1760140210315473,,,,,
history_only,2,0.9,long,Logistic Regression,28,0.901201802704056,0.7879014189693802,0.6002844950213371,0.681414500242209,19970.0,0.1760140210315473,,,,,
history_only,2,0.9,long,Random Forest,28,0.9016024036054081,0.8063241106719368,0.5803698435277382,0.674937965260546,19970.0,0.1760140210315473,,,,,
history_only,2,0.9,long,Naive (always 'not congested'),29,0.8259889834752128,0.0,0.0,0.0,19970.0,0.17401101652478718,,,,,
history_only,2,0.9,long,Naive (persistence),29,0.8881822734101151,0.6796875,0.6759712230215827,0.6778242677824268,19970.0,0.17401101652478718,,,,,
history_only,2,0.9,long,Logistic Regression,29,0.8966950425638458,0.7775157232704403,0.5692086330935252,0.6572520352217976,19970.0,0.17401101652478718,,,,,
history_only,2,0.9,long,Random Forest,29,0.8957936905358037,0.8001722652885443,0.5346762589928058,0.6410212178713127,19970.0,0.17401101652478718,,,,,
history_only,2,0.9,long,Naive (always 'not congested'),ALL_MEAN,0.7990851732508382,0.0,0.0,0.0,,0.20091482674916183,0.03892940166841049,0.0,0.0,0.0,5.0
history_only,2,0.9,long,Naive (persistence),ALL_MEAN,0.8883058341455401,0.7166630238115467,0.715753788968615,0.7162072400890134,,0.20091482674916183,0.010256025733784384,0.031446565353142206,0.03261531420681932,0.03202844934514801,5.0
history_only,2,0.9,long,Logistic Regression,ALL_MEAN,0.8950858534559638,0.8079860385466778,0.6144293827529609,0.6978678930570238,,0.20091482674916183,0.010945143378481934,0.024536474454529455,0.035504785999436426,0.03159951797193749,5.0
history_only,2,0.9,long,Random Forest,ALL_MEAN,0.894234614151461,0.8269169157487035,0.5860132782650618,0.6856909202774104,,0.20091482674916183,0.010425288174732662,0.026402239566214347,0.03853895803766128,0.035128202400866566,5.0
history_only,2,0.9,extra_long,Naive (always 'not congested'),25,0.7707676130389064,0.0,0.0,0.0,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,extra_long,Naive (persistence),25,0.9000550798658055,0.7818777292576419,0.7822193097422455,0.782048482201354,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,extra_long,Logistic Regression,25,0.9014571128135797,0.8585164835164835,0.6826124945391,0.7605256753467997,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,extra_long,Random Forest,25,0.9014070402083021,0.8563234089046708,0.6847968545216252,0.7610146862483311,19971.0,0.22923238696109358,,,,,
history_only,2,0.9,extra_long,Naive (always 'not congested'),26,0.8380651945320715,0.0,0.0,0.0,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,extra_long,Naive (persistence),26,0.913674828501327,0.7334570191713049,0.7334570191713049,0.7334570191713049,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,extra_long,Logistic Regression,26,0.9193831055029793,0.8400335008375209,0.6202844774273346,0.7136250444681608,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,extra_long,Random Forest,26,0.9192829602924241,0.8331963845521775,0.62708719851577,0.7155963302752294,19971.0,0.1619348054679285,,,,,
history_only,2,0.9,extra_long,Naive (always 'not congested'),27,0.7365680236342697,0.0,0.0,0.0,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,extra_long,Naive (persistence),27,0.889740123178609,0.7907241969207375,0.7907241969207375,0.7907241969207375,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,extra_long,Logistic Regression,27,0.8910920835211056,0.8743328481319748,0.6850408667553697,0.7681978045401258,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,extra_long,Random Forest,27,0.8905412848630514,0.870749939715457,0.6863714122790344,0.7676445578231292,19971.0,0.2634319763657303,,,,,
history_only,2,0.9,extra_long,Naive (always 'not congested'),28,0.8242363545317977,0.0,0.0,0.0,19970.0,0.1757636454682023,,,,,
history_only,2,0.9,extra_long,Naive (persistence),28,0.9038557836755132,0.7266248574686431,0.7262108262108262,0.7264177828441152,19970.0,0.1757636454682023,,,,,
history_only,2,0.9,extra_long,Logistic Regression,28,0.912969454181272,0.829368029739777,0.6356125356125356,0.7196774193548388,19970.0,0.1757636454682023,,,,,
history_only,2,0.9,extra_long,Random Forest,28,0.9120681021532299,0.8236162361623616,0.6358974358974359,0.7176848874598071,19970.0,0.1757636454682023,,,,,
history_only,2,0.9,extra_long,Naive (always 'not congested'),29,0.8262393590385578,0.0,0.0,0.0,19970.0,0.17376064096144217,,,,,
history_only,2,0.9,extra_long,Naive (persistence),29,0.9053580370555834,0.7285879629629629,0.7256484149855907,0.7271152180190587,19970.0,0.17376064096144217,,,,,
history_only,2,0.9,extra_long,Logistic Regression,29,0.9090135202804206,0.8232303480641376,0.6066282420749279,0.6985233117637298,19970.0,0.17376064096144217,,,,,
history_only,2,0.9,extra_long,Random Forest,29,0.9094141211817727,0.8247946812671099,0.6077809798270893,0.6998506719761075,19970.0,0.17376064096144217,,,,,
history_only,2,0.9,extra_long,Naive (always 'not congested'),ALL_MEAN,0.7991753089551206,0.0,0.0,0.0,,0.20082469104487935,0.03898618056444604,0.0,0.0,0.0,5.0
history_only,2,0.9,extra_long,Naive (persistence),ALL_MEAN,0.9025367704553675,0.752254353156258,0.751651953406141,0.7519525398313142,,0.20082469104487935,0.007793184815563763,0.02802777954042074,0.02868969878478875,0.028354921245830573,5.0
history_only,2,0.9,extra_long,Logistic Regression,ALL_MEAN,0.9067830552598715,0.8450962420579788,0.6460357232818535,0.7321098510947309,,0.20082469104487935,0.00976299164190365,0.018899774321786186,0.03219931829190924,0.027328038755179994,5.0
history_only,2,0.9,extra_long,Random Forest,ALL_MEAN,0.906542701739756,0.8417361301203554,0.648386776208191,0.732358226756521,,0.20082469104487935,0.009833713934803907,0.01867008489652599,0.031708083232014045,0.026904746823992395,5.0
history_only,2,0.95,short,Naive (always 'not congested'),25,0.7870412097541435,0.0,0.0,0.0,19971.0,0.21295879024585648,,,,,
history_only,2,0.95,short,Naive (persistence),25,0.9636973611737019,0.9142790042273368,0.9153538678579826,0.9148161203148866,19971.0,0.21295879024585648,,,,,
history_only,2,0.95,short,Logistic Regression,25,0.9634469981473136,0.9161351287502953,0.9118269456853986,0.9139759604053735,19971.0,0.21295879024585648,,,,,
history_only,2,0.95,short,Random Forest,25,0.9624956186470383,0.922984065668759,0.898894897719257,0.9107802263251936,19971.0,0.21295879024585648,,,,,
history_only,2,0.95,short,Naive (always 'not congested'),26,0.8964446670005007,0.0,0.0,0.0,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,short,Naive (persistence),26,0.9769654481722584,0.8887814313346228,0.8887814313346228,0.8887814313346228,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,short,Logistic Regression,26,0.9771156735102654,0.8927352510970259,0.8853965183752418,0.8890507404709881,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,short,Random Forest,26,0.9762643965948924,0.8992985971943888,0.8679883945841392,0.8833661417322834,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,short,Naive (always 'not congested'),27,0.888588453257223,0.0,0.0,0.0,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,short,Naive (persistence),27,0.9703570176756297,0.8669662921348315,0.8669662921348315,0.8669662921348315,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,short,Logistic Regression,27,0.970457162886185,0.8704123244222927,0.863370786516854,0.8668772563176895,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,short,Random Forest,27,0.9705072354914627,0.8829588014981273,0.8476404494382023,0.8649392341206146,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,short,Naive (always 'not congested'),28,0.8783736417805819,0.0,0.0,0.0,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,short,Naive (persistence),28,0.9694557107806319,0.8744339234252779,0.8744339234252779,0.8744339234252779,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,short,Logistic Regression,28,0.9694557107806319,0.8772293654085441,0.8707286949361878,0.8739669421487604,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,short,Random Forest,28,0.9703570176756297,0.8916844349680171,0.8608480856319473,0.8759949727691663,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,short,Naive (always 'not congested'),29,0.8932952781533223,0.0,0.0,0.0,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,short,Naive (persistence),29,0.9755645686245056,0.8854997653683716,0.8854997653683716,0.8854997653683716,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,short,Logistic Regression,29,0.9757147864403385,0.8885741265344664,0.8831534490849366,0.8858554954106849,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,short,Random Forest,29,0.9757147864403385,0.8999028182701652,0.8690755513843266,0.8842205777035091,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,short,Naive (always 'not congested'),ALL_MEAN,0.8687486499891544,0.0,0.0,0.0,,0.1312513500108457,0.04130852300187287,0.0,0.0,0.0,5.0
history_only,2,0.95,short,Naive (persistence),ALL_MEAN,0.9712080212853454,0.8859920832980881,0.8862070560242173,0.8860995065155981,,0.1312513500108457,0.004739879400107227,0.016147721350727482,0.016525604101653255,0.016336229917907022,5.0
history_only,2,0.95,short,Logistic Regression,ALL_MEAN,0.971238066352947,0.889017239242525,0.8828952789197239,0.8859452789506994,,0.1312513500108457,0.004880053975767282,0.01571303100850912,0.016568619507407695,0.01613964742381399,5.0
history_only,2,0.95,short,Random Forest,ALL_MEAN,0.9710678109698723,0.8993657435198916,0.8688894757515744,0.8838602305301533,,0.1312513500108457,0.004957838972275509,0.013313965199133769,0.016836608881793978,0.015132260453792477,5.0
history_only,2,0.95,medium,Naive (always 'not congested'),25,0.7872915727805317,0.0,0.0,0.0,19971.0,0.21270842721946823,,,,,
history_only,2,0.95,medium,Naive (persistence),25,0.9492263782484602,0.8797557538750587,0.8818267419962336,0.8807900305666588,19971.0,0.21270842721946823,,,,,
history_only,2,0.95,medium,Logistic Regression,25,0.9487757248009614,0.9002233804914371,0.8538135593220338,0.8764044943820225,19971.0,0.21270842721946823,,,,,
history_only,2,0.95,medium,Random Forest,25,0.9479244905112413,0.9062816616008106,0.8422787193973634,0.8731088335773548,19971.0,0.21270842721946823,,,,,
history_only,2,0.95,medium,Naive (always 'not congested'),26,0.8964446670005007,0.0,0.0,0.0,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,medium,Naive (persistence),26,0.9664496745117677,0.8380077369439072,0.8380077369439072,0.8380077369439072,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,medium,Logistic Regression,26,0.9659989984977466,0.8615304528891202,0.8002901353965184,0.8297819002256205,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,medium,Random Forest,26,0.9659489233850777,0.8715203426124197,0.7872340425531915,0.8272357723577236,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,medium,Naive (always 'not congested'),27,0.888588453257223,0.0,0.0,0.0,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,medium,Naive (persistence),27,0.9569375594612187,0.8067415730337079,0.8067415730337079,0.8067415730337079,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,medium,Logistic Regression,27,0.9585398828301036,0.837929366231253,0.7784269662921348,0.8070829450139795,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,medium,Random Forest,27,0.9584397376195484,0.8464977645305514,0.7658426966292134,0.8041529023124115,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,medium,Naive (always 'not congested'),28,0.8783736417805819,0.0,0.0,0.0,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,medium,Naive (persistence),28,0.95733814030344,0.8246191848497324,0.8246191848497324,0.8246191848497324,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,medium,Logistic Regression,28,0.9582895198037154,0.8540372670807453,0.792507204610951,0.8221225710014948,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,medium,Random Forest,28,0.9584397376195484,0.8649018712916476,0.7801564429806505,0.8203463203463204,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,medium,Naive (always 'not congested'),29,0.8932952781533223,0.0,0.0,0.0,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,medium,Naive (persistence),29,0.9626458364628712,0.8249648052557484,0.8249648052557484,0.8249648052557484,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,medium,Logistic Regression,29,0.9637474337789795,0.8498259572352064,0.8019709056780854,0.8252052148720425,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,medium,Random Forest,29,0.9638475789895348,0.8588894549159449,0.7911778507742844,0.8236443575964827,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,medium,Naive (always 'not congested'),ALL_MEAN,0.8687987225944319,0.0,0.0,0.0,,0.13120127740556806,0.04120948304520681,0.0,0.0,0.0,5.0
history_only,2,0.95,medium,Naive (persistence),ALL_MEAN,0.9585195177975516,0.834817810791631,0.835232008415866,0.835024666129951,,0.13120127740556806,0.005833945129672773,0.02457219230454901,0.025331901860416055,0.02495105404618333,5.0
history_only,2,0.95,medium,Logistic Regression,ALL_MEAN,0.9590703119423013,0.8607092847855524,0.8054017542599446,0.832119425099032,,0.13120127740556806,0.0059456148862186906,0.02118454816449965,0.02559496370509232,0.023414525892670863,5.0
history_only,2,0.95,medium,Random Forest,ALL_MEAN,0.9589200936249901,0.869618218990275,0.7933379504669406,0.8296976372380586,,0.13120127740556806,0.006245787883575697,0.02009841698707187,0.025949426618771195,0.023096387383088075,5.0
history_only,2,0.95,long,Naive (always 'not congested'),25,0.7877922988333083,0.0,0.0,0.0,19971.0,0.21220770116669171,,,,,
history_only,2,0.95,long,Naive (persistence),25,0.9255921085574083,0.8231564114607797,0.8270410571024068,0.8250941619585688,19971.0,0.21220770116669171,,,,,
history_only,2,0.95,long,Logistic Regression,25,0.9262931250312954,0.8537084398976982,0.7876356772062294,0.8193421698576338,19971.0,0.21220770116669171,,,,,
history_only,2,0.95,long,Random Forest,25,0.9259426167943519,0.856,0.7826805096743747,0.8176999876741033,19971.0,0.21220770116669171,,,,,
history_only,2,0.95,long,Naive (always 'not congested'),26,0.8966449674511767,0.0,0.0,0.0,19970.0,0.10335503254882324,,,,,
history_only,2,0.95,long,Naive (persistence),26,0.9525287931897847,0.769825918762089,0.7713178294573644,0.7705711519845111,19970.0,0.10335503254882324,,,,,
history_only,2,0.95,long,Logistic Regression,26,0.9532298447671508,0.8087431693989071,0.7170542635658915,0.7601438109912686,19970.0,0.10335503254882324,,,,,
history_only,2,0.95,long,Random Forest,26,0.9533800701051577,0.8128106018774158,0.7131782945736435,0.7597419354838709,19970.0,0.10335503254882324,,,,,
history_only,2,0.95,long,Naive (always 'not congested'),27,0.888588453257223,0.0,0.0,0.0,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,long,Naive (persistence),27,0.9400130188773722,0.7307865168539326,0.7307865168539326,0.7307865168539326,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,long,Logistic Regression,27,0.9426167943518101,0.7720625315179022,0.6880898876404494,0.7276615969581749,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,long,Random Forest,27,0.9425667217465324,0.7758444216990789,0.6813483146067416,0.7255324240248864,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,long,Naive (always 'not congested'),28,0.8783736417805819,0.0,0.0,0.0,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,long,Naive (persistence),28,0.9421160682990336,0.762041992589543,0.762041992589543,0.762041992589543,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,long,Logistic Regression,28,0.945220569826248,0.8085991678224688,0.7200494030465212,0.7617595818815331,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,long,Random Forest,28,0.9448700615893045,0.8117370892018779,0.7118155619596542,0.7584996709804782,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,long,Naive (always 'not congested'),29,0.8932952781533223,0.0,0.0,0.0,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,long,Naive (persistence),29,0.9466226027740223,0.7498826841858283,0.7498826841858283,0.7498826841858283,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,long,Logistic Regression,29,0.9477742726954084,0.78099173553719,0.7095260441107462,0.7435456110154905,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,long,Random Forest,29,0.9483751439587401,0.7891692954784437,0.7043641482871891,0.7443590379370196,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,long,Naive (always 'not congested'),ALL_MEAN,0.8689389278951225,0.0,0.0,0.0,,0.13106107210487755,0.04103839545336474,0.0,0.0,0.0,5.0
history_only,2,0.95,long,Naive (persistence),ALL_MEAN,0.9413745183395242,0.7671387047704346,0.768214016037815,0.7676753015144768,,0.13106107210487755,0.008982742046004577,0.030952973587913504,0.03238889845064741,0.03166829745730697,5.0
history_only,2,0.95,long,Logistic Regression,ALL_MEAN,0.9430269213343825,0.8048210088348334,0.7244710551139675,0.7624905541408202,,0.13106107210487755,0.009073447284035734,0.028497687087798047,0.03350006563741032,0.031016495166019554,5.0
history_only,2,0.95,long,Random Forest,ALL_MEAN,0.9430269228388173,0.8091122816513632,0.7186773658203207,0.7611666112200718,,0.13106107210487755,0.0092873417723907,0.027289186585205582,0.033976617903075,0.03084624690692473,5.0
history_only,2,0.95,extra_long,Naive (always 'not congested'),25,0.78754193580692,0.0,0.0,0.0,19971.0,0.21245806419307997,,,,,
history_only,2,0.95,extra_long,Naive (persistence),25,0.9364578639026588,0.8492249882573979,0.8522271977374499,0.8507234443006705,19971.0,0.21245806419307997,,,,,
history_only,2,0.95,extra_long,Logistic Regression,25,0.9361073556657152,0.8779617834394905,0.8121612066933773,0.8437806072477962,19971.0,0.21245806419307997,,,,,
history_only,2,0.95,extra_long,Random Forest,25,0.9359571378498823,0.8803901437371663,0.8083902898892293,0.8428553876397592,19971.0,0.21245806419307997,,,,,
history_only,2,0.95,extra_long,Naive (always 'not congested'),26,0.8964446670005007,0.0,0.0,0.0,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,extra_long,Naive (persistence),26,0.958537806710065,0.7998065764023211,0.7998065764023211,0.7998065764023211,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,extra_long,Logistic Regression,26,0.9589884827240861,0.8392178164041282,0.7470986460348162,0.7904834996162702,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,extra_long,Random Forest,26,0.9593890836254382,0.8466629895201324,0.7422630560928434,0.791033238855965,19970.0,0.10355533299949925,,,,,
history_only,2,0.95,extra_long,Naive (always 'not congested'),27,0.888588453257223,0.0,0.0,0.0,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,extra_long,Naive (persistence),27,0.9475239096690201,0.7644943820224719,0.7644943820224719,0.7644943820224719,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,extra_long,Logistic Regression,27,0.9505783385909569,0.8110552763819096,0.7253932584269663,0.7658362989323844,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,extra_long,Random Forest,27,0.9507285564067899,0.8151345860843068,0.7213483146067415,0.765379113018598,19971.0,0.11141154674277702,,,,,
history_only,2,0.95,extra_long,Naive (always 'not congested'),28,0.8783736417805819,0.0,0.0,0.0,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,extra_long,Naive (persistence),28,0.9496269590906815,0.7929188966652944,0.7929188966652944,0.7929188966652944,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,extra_long,Logistic Regression,28,0.9509789194331781,0.833793738489871,0.745574310415809,0.7872201695283634,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,extra_long,Random Forest,28,0.9510289920384558,0.8394946186242396,0.738575545491972,0.78580814717477,19971.0,0.12162635821941815,,,,,
history_only,2,0.95,extra_long,Naive (always 'not congested'),29,0.8932952781533223,0.0,0.0,0.0,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,extra_long,Naive (persistence),29,0.9544339291973362,0.7864852182074143,0.7864852182074143,0.7864852182074143,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,extra_long,Logistic Regression,29,0.955886034750388,0.8208418891170431,0.7503519474425152,0.7840156901201275,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,extra_long,Random Forest,29,0.955886034750388,0.8262004175365344,0.7428437353355233,0.7823078823820113,19971.0,0.10670472184667769,,,,,
history_only,2,0.95,extra_long,Naive (always 'not congested'),ALL_MEAN,0.8688487951997097,0.0,0.0,0.0,,0.1311512048002904,0.041110448443631806,0.0,0.0,0.0,5.0
history_only,2,0.95,extra_long,Naive (persistence),ALL_MEAN,0.9493160937139523,0.7985860123109798,0.7991864542069902,0.7988857035196344,,0.1311512048002904,0.007481642405662706,0.027952031536222013,0.029044271626991674,0.028496095137701714,5.0
history_only,2,0.95,extra_long,Logistic Regression,ALL_MEAN,0.9505078262328649,0.8365741007664884,0.7561158738026968,0.7942672530889883,,0.1311512048002904,0.007854261451357722,0.022918869104547775,0.029361935347301176,0.026187646380183588,5.0
history_only,2,0.95,extra_long,Random Forest,ALL_MEAN,0.9505979609341908,0.8415765511004759,0.7506841882832619,0.7934767538142207,,0.1311512048002904,0.007997550955566866,0.022236475751755233,0.02989847837922278,0.02614287237075348,5.0
rich_features,2,0.3,short,Naive (always 'not congested'),25,0.92944817456987,0.0,0.0,0.0,19064.0,0.07055182543013008,,,,,
rich_features,2,0.3,short,Naive (persistence),25,0.8770981955518254,0.12705530642750373,0.12639405204460966,0.126723816623183,19064.0,0.07055182543013008,,,,,
rich_features,2,0.3,short,Logistic Regression,25,0.9295006294586655,1.0,0.0007434944237918215,0.0014858841010401188,19064.0,0.07055182543013008,,,,,
rich_features,2,0.3,short,Random Forest,25,0.92944817456987,0.5,0.0007434944237918215,0.0014847809948032665,19064.0,0.07055182543013008,,,,,
rich_features,2,0.3,short,Naive (always 'not congested'),26,0.93071041733036,0.0,0.0,0.0,18834.0,0.06928958266964001,,,,,
rich_features,2,0.3,short,Naive (persistence),26,0.8798980567059573,0.13556740289413557,0.1363984674329502,0.1359816653934301,18834.0,0.06928958266964001,,,,,
rich_features,2,0.3,short,Logistic Regression,26,0.9309758946585962,1.0,0.0038314176245210726,0.007633587786259542,18834.0,0.06928958266964001,,,,,
rich_features,2,0.3,short,Random Forest,26,0.93071041733036,0.0,0.0,0.0,18834.0,0.06928958266964001,,,,,
rich_features,2,0.3,short,Naive (always 'not congested'),27,0.9167410831538583,0.0,0.0,0.0,19037.0,0.08325891684614173,,,,,
rich_features,2,0.3,short,Naive (persistence),27,0.8607973945474602,0.1698698078115313,0.17287066246056781,0.1713570981863665,19037.0,0.08325891684614173,,,,,
rich_features,2,0.3,short,Logistic Regression,27,0.9166360245837054,0.25,0.0006309148264984228,0.0012586532410320957,19037.0,0.08325891684614173,,,,,
